candidate_id,canonical_name,latitude,longitude,categories,district,district_query_id,district_query_url,source_name,source_record_id,source_url,source_license,collected_at,raw_source_tags,verification_status,duplicate_cluster_id,duplicate_candidate_ids
wikidata-Q31977697-gampaha,Sri Saddharmagupta Piriven Vihara,7.124,79.9845,Buddhist temple,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q31977697,https://www.wikidata.org/wiki/Q31977697,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Sri_Saddharmagupta_Piriven_Vihara""}",candidate_unverified,,
osm-node-917949443-hambantota,Hummanaya Blow Hole,5.9776154,80.7387267,tourism=attraction|natural=blowhole,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/917949443,https://www.openstreetmap.org/node/917949443,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Hummanaya Blow Hole"",""natural"":""blowhole"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945"",""tourism"":""attraction""}",candidate_unverified,,
wikidata-Q6958314-jaffna,Nagadeepa Purana Viharaya,9.61275,79.7739722,Buddhist temple,Jaffna,Q1520182,https://www.wikidata.org/wiki/Q1520182,Wikidata,Q6958314,https://www.wikidata.org/wiki/Q6958314,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q1520182"",""query_district_name"":""Jaffna"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Nagadeepa_Purana_Vihara""}",candidate_unverified,,
osm-node-11212455392-ampara,Kongala,6.567654,81.7007441,historic=ruins,Ampara,relation/5351718,https://www.openstreetmap.org/relation/5351718,OpenStreetMap,node/11212455392,https://www.openstreetmap.org/node/11212455392,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Kongala"",""query_district_name"":""Ampara"",""query_district_osm_relation_id"":""5351718""}",candidate_unverified,,
osm-node-12986132212-anuradhapura,Veheragala Ruins,8.2781484,80.1254368,historic=ruins,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/12986132212,https://www.openstreetmap.org/node/12986132212,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Veheragala Ruins"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719""}",candidate_unverified,,
osm-node-4122645228-badulla,Demodera Railway Spiral,6.9023894,81.061171,tourism=attraction,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/4122645228,https://www.openstreetmap.org/node/4122645228,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Demodera Railway Spiral"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""attraction""}",candidate_unverified,,
osm-node-4304782810-colombo,St. Lucia Church,6.9481148,79.8645241,tourism=attraction|historic=yes|amenity=place_of_worship,Colombo,relation/5351774,https://www.openstreetmap.org/relation/5351774,OpenStreetMap,node/4304782810,https://www.openstreetmap.org/node/4304782810,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""amenity"":""place_of_worship"",""denomination"":""roman_catholic"",""historic"":""yes"",""name"":""St. Lucia Church"",""query_district_name"":""Colombo"",""query_district_osm_relation_id"":""5351774"",""religion"":""christian"",""tourism"":""attraction"",""wikidata"":""Q4426067"",""wikipedia"":""en:St. Lucia's Cathedral""}",candidate_unverified,,
osm-way-432338062-gampaha,Buddha Statue,7.0999733,79.9567697,historic=monument,Gampaha,relation/5351775,https://www.openstreetmap.org/relation/5351775,OpenStreetMap,way/432338062,https://www.openstreetmap.org/way/432338062,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""monument"",""name"":""Buddha Statue"",""query_district_name"":""Gampaha"",""query_district_osm_relation_id"":""5351775""}",candidate_unverified,,
osm-node-9269381913-hambantota,War Heroes' Monument,6.0196661,80.7952092,historic=monument,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/9269381913,https://www.openstreetmap.org/node/9269381913,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""monument"",""name"":""War Heroes' Monument"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945""}",candidate_unverified,,
osm-relation-12695936-jaffna,Jaffna Archeological Museum,9.668839,80.0240543,tourism=museum,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,relation/12695936,https://www.openstreetmap.org/relation/12695936,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Archaeological Museum Jaffna"",""name:en"":""Jaffna Archeological Museum"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345"",""tourism"":""museum"",""wikidata"":""Q11310066""}",candidate_unverified,dup-46341a68e262,osm-way-569288810-jaffna|wikidata-Q11310066-jaffna
wikidata-Q39061040-ampara,Padiyadora Raja Maha Vihara,7.398,81.25225,Buddhist temple,Ampara,Q474395,https://www.wikidata.org/wiki/Q474395,Wikidata,Q39061040,https://www.wikidata.org/wiki/Q39061040,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q474395"",""query_district_name"":""Ampara"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Padiyadora_Raja_Maha_Vihara""}",candidate_unverified,,
osm-node-13570488105-anuradhapura,Archaeological museum,8.333969,80.3895529,tourism=museum,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/13570488105,https://www.openstreetmap.org/node/13570488105,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Archaeological museum"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719"",""tourism"":""museum""}",candidate_unverified,,
osm-node-4145907903-badulla,Kalthota Doowili Ella (Water fall),6.6625117,80.8657403,tourism=attraction,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/4145907903,https://www.openstreetmap.org/node/4145907903,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Kalthota Doowili Ella (Water fall)"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""attraction""}",candidate_unverified,dup-ed08ece03f24,osm-node-4145909761-badulla
wikidata-Q28938639-colombo,"Sri Pushparama Vihara, Ratmalana",6.8217778,79.8711667,Buddhist temple,Colombo,Q606287,https://www.wikidata.org/wiki/Q606287,Wikidata,Q28938639,https://www.wikidata.org/wiki/Q28938639,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q606287"",""query_district_name"":""Colombo"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Sri_Pushparama_Vihara,_Ratmalana""}",candidate_unverified,,
wikidata-Q32964820-gampaha,"Uththararama Purana Vihara, Udugampola",7.1293611,79.9828333,Buddhist temple,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q32964820,https://www.wikidata.org/wiki/Q32964820,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Uththararama_Purana_Vihara,_Udugampola""}",candidate_unverified,,
osm-relation-18201458-hambantota,Great and Little Basses FMA,6.2676592,81.6512862,leisure=nature_reserve,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,relation/18201458,https://www.openstreetmap.org/relation/18201458,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""boundary"":""protected_area"",""leisure"":""nature_reserve"",""name"":""Great and Little Basses FMA"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945""}",candidate_unverified,,
osm-way-161471513-jaffna,Kadurugoda Viharaya Archaeological Site - Kantharodai,9.7468909,80.00661,historic=archaeological_site,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,way/161471513,https://www.openstreetmap.org/way/161471513,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""denomination"":""theravada"",""historic"":""archaeological_site"",""name"":""Kadurugoda Viharaya Archaeological Site - Kantharodai"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345"",""wikidata"":""Q21975633"",""wikipedia"":""en:Ancient Kadurugoda Viharaya""}",candidate_unverified,dup-8677e95a1db0,osm-node-4518860265-jaffna
osm-node-11212568699-ampara,Sengamuwa Archaeological Site,6.8930634,81.7655667,historic=ruins,Ampara,relation/5351718,https://www.openstreetmap.org/relation/5351718,OpenStreetMap,node/11212568699,https://www.openstreetmap.org/node/11212568699,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Sengamuwa Archaeological Site"",""query_district_name"":""Ampara"",""query_district_osm_relation_id"":""5351718""}",candidate_unverified,,
osm-node-1402637232-anuradhapura,Sinha Pokuna,8.3512032,80.514095,historic=ruins,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/1402637232,https://www.openstreetmap.org/node/1402637232,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Sinha Pokuna"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719""}",candidate_unverified,,
osm-node-4145909761-badulla,Kalthota Doowili Ella 2 (Water Fall),6.6634939,80.8655644,tourism=attraction,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/4145909761,https://www.openstreetmap.org/node/4145909761,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Kalthota Doowili Ella 2 (Water Fall)"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""attraction""}",candidate_unverified,dup-ed08ece03f24,osm-node-4145907903-badulla
osm-node-4354445603-colombo,Dutch Colonial Museum,6.9360639,79.8516492,tourism=museum,Colombo,relation/5351774,https://www.openstreetmap.org/relation/5351774,OpenStreetMap,node/4354445603,https://www.openstreetmap.org/node/4354445603,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Dutch Colonial Museum"",""query_district_name"":""Colombo"",""query_district_osm_relation_id"":""5351774"",""tourism"":""museum""}",candidate_unverified,,
osm-way-691531446-gampaha,Club Sha Lanka,7.2398015,79.8419128,tourism=attraction|amenity=car_rental,Gampaha,relation/5351775,https://www.openstreetmap.org/relation/5351775,OpenStreetMap,way/691531446,https://www.openstreetmap.org/way/691531446,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""amenity"":""car_rental"",""name"":""Club Sha Lanka"",""query_district_name"":""Gampaha"",""query_district_osm_relation_id"":""5351775"",""tourism"":""attraction""}",candidate_unverified,,
osm-relation-5892245-hambantota,Rekawa Beach,6.0354425,80.82929,tourism=attraction|natural=beach,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,relation/5892245,https://www.openstreetmap.org/relation/5892245,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Rekawa Beach"",""natural"":""beach"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945"",""tourism"":""attraction""}",candidate_unverified,,
osm-way-229440971-jaffna,Kachcheri Ruins,9.6599683,80.0297272,historic=ruins,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,way/229440971,https://www.openstreetmap.org/way/229440971,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Kachcheri Ruins"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345""}",candidate_unverified,dup-0f50f2e3b31a,osm-way-572293451-jaffna
wikidata-Q5249992-ampara,Deeghawapi,7.2841667,81.7866667,Buddhist temple,Ampara,Q474395,https://www.wikidata.org/wiki/Q474395,Wikidata,Q5249992,https://www.wikidata.org/wiki/Q5249992,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q474395"",""query_district_name"":""Ampara"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Deeghawapi""}",candidate_unverified,,
osm-node-1732697627-anuradhapura,Isinbessagala Buddhist Temple,8.568539,80.481452,historic=ruins|amenity=place_of_worship,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/1732697627,https://www.openstreetmap.org/node/1732697627,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""amenity"":""place_of_worship"",""historic"":""ruins"",""name"":""Isinbessagala Raja Maha Viharaya"",""name:en"":""Isinbessagala Buddhist Temple"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719"",""religion"":""buddhist""}",candidate_unverified,,
osm-node-44280965-badulla,Rawana Ella Falls,6.8408548,81.0545278,tourism=attraction,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/44280965,https://www.openstreetmap.org/node/44280965,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Rawana Ella Falls"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""attraction""}",candidate_unverified,,
wikidata-Q28972799-colombo,Siri Perakumba Pirivena,6.90275,79.9062778,Buddhist temple,Colombo,Q606287,https://www.wikidata.org/wiki/Q606287,Wikidata,Q28972799,https://www.wikidata.org/wiki/Q28972799,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q606287"",""query_district_name"":""Colombo"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Siri_Perakumba_Pirivena""}",candidate_unverified,,
wikidata-Q3610575-gampaha,Kelaniya Raja Maha Vihara,6.9531389,79.9185278,Buddhist temple,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q3610575,https://www.wikidata.org/wiki/Q3610575,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Kelaniya_Raja_Maha_Vihara""}",candidate_unverified,,
osm-relation-5926094-hambantota,Ussangoda National Park,6.0971783,80.9812523,leisure=nature_reserve|natural=wood,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,relation/5926094,https://www.openstreetmap.org/relation/5926094,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""leisure"":""nature_reserve"",""name"":""Ussangoda National Park"",""natural"":""wood"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945"",""wikidata"":""Q7902106""}",candidate_unverified,,
osm-way-357028714-jaffna,Ruined Kittu Park,9.673858,80.0358896,historic=ruins,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,way/357028714,https://www.openstreetmap.org/way/357028714,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Ruined Kittu Park"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345""}",candidate_unverified,,
osm-node-11212568700-ampara,Sengamuwa Pansalgoda Archaeological Site,6.8839571,81.7635112,historic=ruins,Ampara,relation/5351718,https://www.openstreetmap.org/relation/5351718,OpenStreetMap,node/11212568700,https://www.openstreetmap.org/node/11212568700,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Sengamuwa Pansalgoda Archaeological Site"",""query_district_name"":""Ampara"",""query_district_osm_relation_id"":""5351718""}",candidate_unverified,,
osm-node-2831907385-anuradhapura,Ramakele Ruins,8.3699654,80.4218753,historic=ruins,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/2831907385,https://www.openstreetmap.org/node/2831907385,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Ramakele Ruins"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719""}",candidate_unverified,,
osm-node-4481226349-badulla,Hotel Ella Mount Heaven Viewpoint,6.8568623,81.058553,tourism=viewpoint,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/4481226349,https://www.openstreetmap.org/node/4481226349,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Hotel Ella Mount Heaven Viewpoint"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""viewpoint""}",candidate_unverified,,
osm-node-5172712575-colombo,Archaeological Museum of Kotte,6.8932566,79.9051742,tourism=museum,Colombo,relation/5351774,https://www.openstreetmap.org/relation/5351774,OpenStreetMap,node/5172712575,https://www.openstreetmap.org/node/5172712575,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Archaeological Museum of Kotte"",""query_district_name"":""Colombo"",""query_district_osm_relation_id"":""5351774"",""tourism"":""museum""}",candidate_unverified,dup-4ad6c0713157,wikidata-Q29388899-colombo
osm-way-847034837-gampaha,Thousand Buddha Hall,6.9457661,79.9512825,tourism=attraction|historic=monument,Gampaha,relation/5351775,https://www.openstreetmap.org/relation/5351775,OpenStreetMap,way/847034837,https://www.openstreetmap.org/way/847034837,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""monument"",""name"":""Thousand Buddha Hall"",""query_district_name"":""Gampaha"",""query_district_osm_relation_id"":""5351775"",""tourism"":""attraction""}",candidate_unverified,,
osm-way-403504647-hambantota,Yatala Vehera,6.2856955,81.2759233,historic=ruins,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,way/403504647,https://www.openstreetmap.org/way/403504647,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Yatala Vehera"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945""}",candidate_unverified,dup-99e55b219682,wikidata-Q19719135-hambantota
osm-way-403855079-jaffna,Nilavarai (Bottomless well),9.7543374,80.0882996,tourism=attraction|natural=water,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,way/403855079,https://www.openstreetmap.org/way/403855079,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Nilavarai (Bottomless well)"",""natural"":""water"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345"",""tourism"":""attraction"",""wikidata"":""Q7036903"",""wikipedia"":""en:Nilavarai""}",candidate_unverified,,
wikidata-Q6573093-ampara,Muhudu maha vihara,6.8775,81.8388889,Buddhist temple,Ampara,Q474395,https://www.wikidata.org/wiki/Q474395,Wikidata,Q6573093,https://www.wikidata.org/wiki/Q6573093,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q474395"",""query_district_name"":""Ampara"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Muhudu_Maha_Vihara""}",candidate_unverified,,
osm-node-3105221929-anuradhapura,Bodhigharaya,8.328983,80.3897024,historic=ruins,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/3105221929,https://www.openstreetmap.org/node/3105221929,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Bodhigharaya"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719""}",candidate_unverified,,
osm-node-4611099090-badulla,Mini World's End,7.1101824,81.1591676,tourism=viewpoint,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/4611099090,https://www.openstreetmap.org/node/4611099090,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Mini World's End"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""viewpoint""}",candidate_unverified,dup-dbe98b711716,wikidata-Q126653340-badulla
wikidata-Q28972804-colombo,Balapokuna Raja Maha Vihara,6.8725,79.8778056,Buddhist temple,Colombo,Q606287,https://www.wikidata.org/wiki/Q606287,Wikidata,Q28972804,https://www.wikidata.org/wiki/Q28972804,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q606287"",""query_district_name"":""Colombo"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Balapokuna_Raja_Maha_Vihara""}",candidate_unverified,,
wikidata-Q37294763-gampaha,Panasawanarama Purana Vihara,7.1289444,79.9967222,Buddhist temple,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q37294763,https://www.wikidata.org/wiki/Q37294763,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Panasawanarama_Purana_Vihara""}",candidate_unverified,,
osm-way-816769045-hambantota,Ridiyagama Safari Park,6.2414807,80.9763608,tourism=attraction|leisure=park,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,way/816769045,https://www.openstreetmap.org/way/816769045,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""leisure"":""park"",""name"":""Ridiyagama Safari Park"",""operator"":""Department Of National Zoological Gardens"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945"",""tourism"":""attraction""}",candidate_unverified,,
osm-way-404111877-jaffna,St. Anthony's Church,9.7698257,80.2728532,tourism=attraction|historic=ruins,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,way/404111877,https://www.openstreetmap.org/way/404111877,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""St. Anthony's Church"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345"",""tourism"":""attraction""}",candidate_unverified,,
osm-node-11212568701-ampara,Yalpotha Reservoir Ancient Sluice,6.8692776,81.7432285,historic=ruins,Ampara,relation/5351718,https://www.openstreetmap.org/relation/5351718,OpenStreetMap,node/11212568701,https://www.openstreetmap.org/node/11212568701,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Yalpotha Reservoir Ancient Sluice"",""query_district_name"":""Ampara"",""query_district_osm_relation_id"":""5351718""}",candidate_unverified,,
osm-node-3105222059-anuradhapura,Vessagiriya,8.3285247,80.3899662,historic=archaeological_site,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/3105222059,https://www.openstreetmap.org/node/3105222059,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""archaeological_site"",""name"":""Vessagiriya"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719""}",candidate_unverified,,
osm-node-4683720698-badulla,Ella Rock,6.8550355,81.0523841,natural=peak,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/4683720698,https://www.openstreetmap.org/node/4683720698,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Ella Rock"",""natural"":""peak"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""wikidata"":""Q87194670""}",candidate_unverified,,
osm-node-618491025-colombo,Ananda College,6.9243358,79.8685501,historic=monument|amenity=school,Colombo,relation/5351774,https://www.openstreetmap.org/relation/5351774,OpenStreetMap,node/618491025,https://www.openstreetmap.org/node/618491025,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""amenity"":""school"",""historic"":""monument"",""name"":""Ananda College"",""query_district_name"":""Colombo"",""query_district_osm_relation_id"":""5351774""}",candidate_unverified,,
wikidata-Q4867360-gampaha,Basilica of Our Lady of Lanka,7.034,79.935,minor basilica,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q4867360,https://www.wikidata.org/wiki/Q4867360,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q120560""],""instance_labels"":[""minor basilica""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Basilica_of_Our_Lady_of_Lanka""}",candidate_unverified,,
osm-way-569288810-jaffna,Jaffna Archeological Museum,9.6693992,80.0245341,tourism=museum,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,way/569288810,https://www.openstreetmap.org/way/569288810,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Jaffna Archeological Museum"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345"",""tourism"":""museum""}",candidate_unverified,dup-46341a68e262,osm-relation-12695936-jaffna|wikidata-Q11310066-jaffna
wikidata-Q88281536-ampara,Kokagala,7.4166667,81.2080556,mountain,Ampara,Q474395,https://www.wikidata.org/wiki/Q474395,Wikidata,Q88281536,https://www.wikidata.org/wiki/Q88281536,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q8502""],""instance_labels"":[""mountain""],""located_in_district_id"":""Q474395"",""query_district_name"":""Ampara"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Kokagala""}",candidate_unverified,,
osm-node-3657323592-anuradhapura,Jaya Sri Maha Bodhi,8.3447103,80.3972255,tourism=attraction|natural=tree,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/3657323592,https://www.openstreetmap.org/node/3657323592,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Jaya Sri Maha Bodhi"",""natural"":""tree"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719"",""religion"":""buddhist"",""tourism"":""attraction"",""wikidata"":""Q944175"",""wikipedia"":""si:ශ්‍රී මහා බෝධිය, අනුරාධපුර""}",candidate_unverified,,
osm-node-4683733160-badulla,Nine Arch Bridge Viewpoint,6.8768254,81.0627926,tourism=viewpoint,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/4683733160,https://www.openstreetmap.org/node/4683733160,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Nine Arch Bridge Viewpoint"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""viewpoint""}",candidate_unverified,dup-6cfe5373fec7,osm-node-5305807110-badulla
