judgement_id,profile_id,user_interests,place_id,poi_name,district,verified_poi_tags,source_name,source_url,split,example_partition,weak_label,reviewer_a_label,reviewer_b_label,final_relevance_label,label_provenance,rule_version,adjudication_note
P18::osm-node-2714398529,P18,history|religion,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,OpenStreetMap,https://www.openstreetmap.org/node/2714398529,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q1146327,P18,history|religion,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q1146327,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q19710937,P18,history|religion,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q19710937,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q23585049,P18,history|religion,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q23585049,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q37551,P18,history|religion,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q37551,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q375975,P18,history|religion,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q375975,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q37700,P18,history|religion,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q37700,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q38350,P18,history|religion,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q38350,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q5640438,P18,history|religion,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q5640438,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q7796948,P18,history|religion,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7796948,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P18::wikidata-Q97262496,P18,history|religion,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q97262496,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q15717689,P19,city|nature|wildlife,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q15717689,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q3119056,P19,city|nature|wildlife,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,Wikidata,https://www.wikidata.org/wiki/Q3119056,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q5966035,P19,city|nature|wildlife,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,Wikidata,https://www.wikidata.org/wiki/Q5966035,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q7876953,P19,city|nature|wildlife,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7876953,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-3276843504,P19,city|nature|wildlife,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,OpenStreetMap,https://www.openstreetmap.org/node/3276843504,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-4157023134,P19,city|nature|wildlife,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,OpenStreetMap,https://www.openstreetmap.org/node/4157023134,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q20859170,P19,city|nature|wildlife,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,Wikidata,https://www.wikidata.org/wiki/Q20859170,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q3217592,P19,city|nature|wildlife,wikidata-Q3217592,Lankatilaka Vihara,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q3217592,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q25637940,P19,city|nature|wildlife,wikidata-Q25637940,Gadaladeniya Vihara,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q25637940,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q5370021,P19,city|nature|wildlife,wikidata-Q5370021,Embekka Devalaya,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q5370021,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q28015701,P19,city|nature|wildlife,wikidata-Q28015701,Alawathugoda Saman Devalaya,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q28015701,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-11017570005,P19,city|nature|wildlife,osm-node-11017570005,Giragama Walawwa,Kandy,culture|history,OpenStreetMap,https://www.openstreetmap.org/node/11017570005,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q3533580,P19,city|nature|wildlife,wikidata-Q3533580,National Museum of Kandy,Kandy,culture|history,Wikidata,https://www.wikidata.org/wiki/Q3533580,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q20010653,P19,city|nature|wildlife,wikidata-Q20010653,"National Railway Museum, Kadugannawa",Kandy,culture|history,Wikidata,https://www.wikidata.org/wiki/Q20010653,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-11096423467,P19,city|nature|wildlife,osm-node-11096423467,Dawson Tower,Kandy,city|history,OpenStreetMap,https://www.openstreetmap.org/node/11096423467,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-11583843280,P19,city|nature|wildlife,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/11583843280,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-5063761704,P19,city|nature|wildlife,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/5063761704,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-4440038982,P19,city|nature|wildlife,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/4440038982,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-4566489017,P19,city|nature|wildlife,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/4566489017,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-5299675266,P19,city|nature|wildlife,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,OpenStreetMap,https://www.openstreetmap.org/node/5299675266,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q16308678,P19,city|nature|wildlife,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,Wikidata,https://www.wikidata.org/wiki/Q16308678,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q19700397,P19,city|nature|wildlife,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q19700397,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q25104534,P19,city|nature|wildlife,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q25104534,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q272153,P19,city|nature|wildlife,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,Wikidata,https://www.wikidata.org/wiki/Q272153,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q45690,P19,city|nature|wildlife,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q45690,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q65949703,P19,city|nature|wildlife,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,Wikidata,https://www.wikidata.org/wiki/Q65949703,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q3335386,P19,city|nature|wildlife,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q3335386,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q18915186,P19,city|nature|wildlife,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q18915186,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-way-191390663,P19,city|nature|wildlife,osm-way-191390663,Sigiriya Museum,Matale,culture|history,OpenStreetMap,https://www.openstreetmap.org/way/191390663,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::osm-node-2714398529,P19,city|nature|wildlife,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,OpenStreetMap,https://www.openstreetmap.org/node/2714398529,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q1146327,P19,city|nature|wildlife,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q1146327,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q19710937,P19,city|nature|wildlife,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q19710937,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q23585049,P19,city|nature|wildlife,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q23585049,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q37551,P19,city|nature|wildlife,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q37551,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q375975,P19,city|nature|wildlife,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q375975,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q37700,P19,city|nature|wildlife,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q37700,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q38350,P19,city|nature|wildlife,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q38350,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q5640438,P19,city|nature|wildlife,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q5640438,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q7796948,P19,city|nature|wildlife,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7796948,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P19::wikidata-Q97262496,P19,city|nature|wildlife,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q97262496,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q15717689,P20,adventure|culture|religion,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q15717689,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q3119056,P20,adventure|culture|religion,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,Wikidata,https://www.wikidata.org/wiki/Q3119056,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q5966035,P20,adventure|culture|religion,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,Wikidata,https://www.wikidata.org/wiki/Q5966035,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q7876953,P20,adventure|culture|religion,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7876953,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-3276843504,P20,adventure|culture|religion,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,OpenStreetMap,https://www.openstreetmap.org/node/3276843504,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-4157023134,P20,adventure|culture|religion,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,OpenStreetMap,https://www.openstreetmap.org/node/4157023134,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q20859170,P20,adventure|culture|religion,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,Wikidata,https://www.wikidata.org/wiki/Q20859170,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q3217592,P20,adventure|culture|religion,wikidata-Q3217592,Lankatilaka Vihara,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q3217592,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q25637940,P20,adventure|culture|religion,wikidata-Q25637940,Gadaladeniya Vihara,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q25637940,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q5370021,P20,adventure|culture|religion,wikidata-Q5370021,Embekka Devalaya,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q5370021,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q28015701,P20,adventure|culture|religion,wikidata-Q28015701,Alawathugoda Saman Devalaya,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q28015701,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-11017570005,P20,adventure|culture|religion,osm-node-11017570005,Giragama Walawwa,Kandy,culture|history,OpenStreetMap,https://www.openstreetmap.org/node/11017570005,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q3533580,P20,adventure|culture|religion,wikidata-Q3533580,National Museum of Kandy,Kandy,culture|history,Wikidata,https://www.wikidata.org/wiki/Q3533580,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q20010653,P20,adventure|culture|religion,wikidata-Q20010653,"National Railway Museum, Kadugannawa",Kandy,culture|history,Wikidata,https://www.wikidata.org/wiki/Q20010653,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-11096423467,P20,adventure|culture|religion,osm-node-11096423467,Dawson Tower,Kandy,city|history,OpenStreetMap,https://www.openstreetmap.org/node/11096423467,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-11583843280,P20,adventure|culture|religion,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/11583843280,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-5063761704,P20,adventure|culture|religion,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/5063761704,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-4440038982,P20,adventure|culture|religion,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/4440038982,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-4566489017,P20,adventure|culture|religion,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/4566489017,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-5299675266,P20,adventure|culture|religion,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,OpenStreetMap,https://www.openstreetmap.org/node/5299675266,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q16308678,P20,adventure|culture|religion,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,Wikidata,https://www.wikidata.org/wiki/Q16308678,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q19700397,P20,adventure|culture|religion,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q19700397,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q25104534,P20,adventure|culture|religion,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q25104534,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q272153,P20,adventure|culture|religion,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,Wikidata,https://www.wikidata.org/wiki/Q272153,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q45690,P20,adventure|culture|religion,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q45690,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q65949703,P20,adventure|culture|religion,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,Wikidata,https://www.wikidata.org/wiki/Q65949703,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q3335386,P20,adventure|culture|religion,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q3335386,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q18915186,P20,adventure|culture|religion,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q18915186,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-way-191390663,P20,adventure|culture|religion,osm-way-191390663,Sigiriya Museum,Matale,culture|history,OpenStreetMap,https://www.openstreetmap.org/way/191390663,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::osm-node-2714398529,P20,adventure|culture|religion,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,OpenStreetMap,https://www.openstreetmap.org/node/2714398529,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q1146327,P20,adventure|culture|religion,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q1146327,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q19710937,P20,adventure|culture|religion,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q19710937,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q23585049,P20,adventure|culture|religion,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q23585049,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q37551,P20,adventure|culture|religion,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q37551,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q375975,P20,adventure|culture|religion,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q375975,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q37700,P20,adventure|culture|religion,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q37700,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q38350,P20,adventure|culture|religion,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q38350,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q5640438,P20,adventure|culture|religion,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q5640438,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q7796948,P20,adventure|culture|religion,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7796948,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P20::wikidata-Q97262496,P20,adventure|culture|religion,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q97262496,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P06::wikidata-Q15717689,P06,Adventure,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,History|Culture|Religion,Wikidata,https://www.wikidata.org/wiki/Q15717689,heldout,development_reference_kandy_v1,,0,0,0,development_reference_reviewer_agreement,,
P06::wikidata-Q3119056,P06,Adventure,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,Nature,Wikidata,https://www.wikidata.org/wiki/Q3119056,heldout,development_reference_kandy_v1,,1,0,1,development_reference_joint_human_adjudication,,Joint human adjudication — both reviewers agreed to retain Reviewer A label.
P06::wikidata-Q5966035,P06,Adventure,wikidata-Q5966035,Kandy Lake,Kandy,Nature|City,Wikidata,https://www.wikidata.org/wiki/Q5966035,heldout,development_reference_kandy_v1,,0,0,0,development_reference_reviewer_agreement,,
P06::wikidata-Q7876953,P06,Adventure,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,Nature|Wildlife,Wikidata,https://www.wikidata.org/wiki/Q7876953,heldout,development_reference_kandy_v1,,2,0,2,development_reference_joint_human_adjudication,,Joint human adjudication — both reviewers agreed to retain Reviewer A label.
P06::osm-node-3276843504,P06,Adventure,osm-node-3276843504,Ceylon Tea Museum,Kandy,History|Culture,OpenStreetMap,https://www.openstreetmap.org/node/3276843504,heldout,development_reference_kandy_v1,,0,0,0,development_reference_reviewer_agreement,,
P06::osm-node-4157023134,P06,Adventure,osm-node-4157023134,Arthur's Seat,Kandy,Nature|City,OpenStreetMap,https://www.openstreetmap.org/node/4157023134,heldout,development_reference_kandy_v1,,0,0,0,development_reference_reviewer_agreement,,
