judgement_id,profile_id,user_interests,place_id,poi_name,district,verified_poi_tags,overlap_set,interest_coverage,weak_label,label_provenance,rule_version,source_name,source_url
P11::osm-node-11096423467,P11,adventure|nature,osm-node-11096423467,Dawson Tower,Kandy,city|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11096423467
P11::osm-node-11583843280,P11,adventure|nature,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11583843280
P11::osm-node-5063761704,P11,adventure|nature,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5063761704
P11::osm-node-4440038982,P11,adventure|nature,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4440038982
P11::osm-node-4566489017,P11,adventure|nature,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4566489017
P11::osm-node-5299675266,P11,adventure|nature,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5299675266
P11::wikidata-Q16308678,P11,adventure|nature,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q16308678
P11::wikidata-Q19700397,P11,adventure|nature,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19700397
P11::wikidata-Q25104534,P11,adventure|nature,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25104534
P11::wikidata-Q272153,P11,adventure|nature,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q272153
P11::wikidata-Q45690,P11,adventure|nature,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q45690
P11::wikidata-Q65949703,P11,adventure|nature,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q65949703
P11::wikidata-Q3335386,P11,adventure|nature,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3335386
P11::wikidata-Q18915186,P11,adventure|nature,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q18915186
P11::osm-way-191390663,P11,adventure|nature,osm-way-191390663,Sigiriya Museum,Matale,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/way/191390663
P11::osm-node-2714398529,P11,adventure|nature,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,nature,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/2714398529
P11::wikidata-Q1146327,P11,adventure|nature,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q1146327
P11::wikidata-Q19710937,P11,adventure|nature,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19710937
P11::wikidata-Q23585049,P11,adventure|nature,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q23585049
P11::wikidata-Q37551,P11,adventure|nature,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,nature,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37551
P11::wikidata-Q375975,P11,adventure|nature,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q375975
P11::wikidata-Q37700,P11,adventure|nature,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37700
P11::wikidata-Q38350,P11,adventure|nature,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,nature,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q38350
P11::wikidata-Q5640438,P11,adventure|nature,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5640438
P11::wikidata-Q7796948,P11,adventure|nature,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7796948
P11::wikidata-Q97262496,P11,adventure|nature,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,adventure|nature,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q97262496
P12::wikidata-Q15717689,P12,city|history,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q15717689
P12::wikidata-Q3119056,P12,city|history,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3119056
P12::wikidata-Q5966035,P12,city|history,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,city,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5966035
P12::wikidata-Q7876953,P12,city|history,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7876953
P12::osm-node-3276843504,P12,city|history,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/3276843504
P12::osm-node-4157023134,P12,city|history,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,city,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4157023134
P12::wikidata-Q20859170,P12,city|history,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20859170
P12::wikidata-Q3217592,P12,city|history,wikidata-Q3217592,Lankatilaka Vihara,Kandy,culture|history|religion,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3217592
P12::wikidata-Q25637940,P12,city|history,wikidata-Q25637940,Gadaladeniya Vihara,Kandy,culture|history|religion,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25637940
P12::wikidata-Q5370021,P12,city|history,wikidata-Q5370021,Embekka Devalaya,Kandy,culture|history|religion,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5370021
P12::wikidata-Q28015701,P12,city|history,wikidata-Q28015701,Alawathugoda Saman Devalaya,Kandy,culture|history|religion,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q28015701
P12::osm-node-11017570005,P12,city|history,osm-node-11017570005,Giragama Walawwa,Kandy,culture|history,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11017570005
P12::wikidata-Q3533580,P12,city|history,wikidata-Q3533580,National Museum of Kandy,Kandy,culture|history,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3533580
P12::wikidata-Q20010653,P12,city|history,wikidata-Q20010653,"National Railway Museum, Kadugannawa",Kandy,culture|history,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20010653
P12::osm-node-11096423467,P12,city|history,osm-node-11096423467,Dawson Tower,Kandy,city|history,city|history,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11096423467
P12::osm-node-11583843280,P12,city|history,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11583843280
P12::osm-node-5063761704,P12,city|history,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5063761704
P12::osm-node-4440038982,P12,city|history,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4440038982
P12::osm-node-4566489017,P12,city|history,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4566489017
P12::osm-node-5299675266,P12,city|history,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5299675266
P12::wikidata-Q16308678,P12,city|history,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q16308678
P12::wikidata-Q19700397,P12,city|history,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19700397
P12::wikidata-Q25104534,P12,city|history,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25104534
P12::wikidata-Q272153,P12,city|history,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q272153
P12::wikidata-Q45690,P12,city|history,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q45690
P12::wikidata-Q65949703,P12,city|history,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q65949703
P12::wikidata-Q3335386,P12,city|history,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3335386
P12::wikidata-Q18915186,P12,city|history,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q18915186
P12::osm-way-191390663,P12,city|history,osm-way-191390663,Sigiriya Museum,Matale,culture|history,history,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/way/191390663
P12::osm-node-2714398529,P12,city|history,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/2714398529
P12::wikidata-Q1146327,P12,city|history,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q1146327
P12::wikidata-Q19710937,P12,city|history,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19710937
P12::wikidata-Q23585049,P12,city|history,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q23585049
P12::wikidata-Q37551,P12,city|history,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37551
P12::wikidata-Q375975,P12,city|history,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q375975
P12::wikidata-Q37700,P12,city|history,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37700
P12::wikidata-Q38350,P12,city|history,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q38350
P12::wikidata-Q5640438,P12,city|history,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5640438
P12::wikidata-Q7796948,P12,city|history,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7796948
P12::wikidata-Q97262496,P12,city|history,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q97262496
P14::wikidata-Q15717689,P14,culture|history|religion,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,culture|history|religion,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q15717689
P14::wikidata-Q3119056,P14,culture|history|religion,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3119056
P14::wikidata-Q5966035,P14,culture|history|religion,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5966035
P14::wikidata-Q7876953,P14,culture|history|religion,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7876953
P14::osm-node-3276843504,P14,culture|history|religion,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,culture|history,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/3276843504
P14::osm-node-4157023134,P14,culture|history|religion,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4157023134
P14::wikidata-Q20859170,P14,culture|history|religion,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,history,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20859170
P14::wikidata-Q3217592,P14,culture|history|religion,wikidata-Q3217592,Lankatilaka Vihara,Kandy,culture|history|religion,culture|history|religion,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3217592
P14::wikidata-Q25637940,P14,culture|history|religion,wikidata-Q25637940,Gadaladeniya Vihara,Kandy,culture|history|religion,culture|history|religion,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25637940
P14::wikidata-Q5370021,P14,culture|history|religion,wikidata-Q5370021,Embekka Devalaya,Kandy,culture|history|religion,culture|history|religion,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5370021
P14::wikidata-Q28015701,P14,culture|history|religion,wikidata-Q28015701,Alawathugoda Saman Devalaya,Kandy,culture|history|religion,culture|history|religion,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q28015701
P14::osm-node-11017570005,P14,culture|history|religion,osm-node-11017570005,Giragama Walawwa,Kandy,culture|history,culture|history,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11017570005
P14::wikidata-Q3533580,P14,culture|history|religion,wikidata-Q3533580,National Museum of Kandy,Kandy,culture|history,culture|history,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3533580
P14::wikidata-Q20010653,P14,culture|history|religion,wikidata-Q20010653,"National Railway Museum, Kadugannawa",Kandy,culture|history,culture|history,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20010653
P14::osm-node-11096423467,P14,culture|history|religion,osm-node-11096423467,Dawson Tower,Kandy,city|history,history,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11096423467
P14::osm-node-11583843280,P14,culture|history|religion,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11583843280
P14::osm-node-5063761704,P14,culture|history|religion,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5063761704
P14::osm-node-4440038982,P14,culture|history|religion,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4440038982
P14::osm-node-4566489017,P14,culture|history|religion,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4566489017
P14::osm-node-5299675266,P14,culture|history|religion,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5299675266
P14::wikidata-Q16308678,P14,culture|history|religion,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,culture|religion,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q16308678
P14::wikidata-Q19700397,P14,culture|history|religion,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,culture|history|religion,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19700397
P14::wikidata-Q25104534,P14,culture|history|religion,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25104534
P14::wikidata-Q272153,P14,culture|history|religion,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,culture|history,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q272153
P14::wikidata-Q45690,P14,culture|history|religion,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,culture|history|religion,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q45690
P14::wikidata-Q65949703,P14,culture|history|religion,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,religion,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q65949703
P14::wikidata-Q3335386,P14,culture|history|religion,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,culture|history|religion,1.000000,2,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3335386
P14::wikidata-Q18915186,P14,culture|history|religion,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q18915186
P14::osm-way-191390663,P14,culture|history|religion,osm-way-191390663,Sigiriya Museum,Matale,culture|history,culture|history,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/way/191390663
P14::osm-node-2714398529,P14,culture|history|religion,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/2714398529
P14::wikidata-Q1146327,P14,culture|history|religion,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q1146327
P14::wikidata-Q19710937,P14,culture|history|religion,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19710937
P14::wikidata-Q23585049,P14,culture|history|religion,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q23585049
P14::wikidata-Q37551,P14,culture|history|religion,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37551
P14::wikidata-Q375975,P14,culture|history|religion,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q375975
P14::wikidata-Q37700,P14,culture|history|religion,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37700
P14::wikidata-Q38350,P14,culture|history|religion,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q38350
P14::wikidata-Q5640438,P14,culture|history|religion,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5640438
P14::wikidata-Q7796948,P14,culture|history|religion,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7796948
P14::wikidata-Q97262496,P14,culture|history|religion,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q97262496
P15::wikidata-Q15717689,P15,city|culture|nature,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q15717689
P15::wikidata-Q3119056,P15,city|culture|nature,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3119056
